kingdom_number,kvk_number,opponent_kingdom,prep_result,battle_result,overall_result,kvk_date,order_index
240,5,226.0,W,W,Win,"Sep 13, 2025",2
240,6,272.0,W,W,Win,"Oct 11, 2025",3
240,7,308.0,W,W,Win,"Nov 8, 2025",4
240,8,255.0,W,W,Win,"Dec 6, 2025",5
240,9,267.0,W,L,Preparation,"Jan 3, 2026",6
241,4,210.0,L,L,Loss,"Aug 16, 2025",1
241,5,248.0,W,L,Preparation,"Sep 13, 2025",2
241,6,242.0,W,L,Preparation,"Oct 11, 2025",3
241,7,252.0,L,L,Loss,"Nov 8, 2025",4
241,8,292.0,W,L,Preparation,"Dec 6, 2025",5
241,9,238.0,W,L,Preparation,"Jan 3, 2026",6
242,4,297.0,W,W,Win,"Aug 16, 2025",1
242,5,216.0,W,W,Win,"Sep 13, 2025",2
242,6,241.0,L,W,Battle,"Oct 11, 2025",3
242,7,239.0,W,L,Preparation,"Nov 8, 2025",4
242,8,252.0,W,W,Win,"Dec 6, 2025",5
242,9,277.0,W,L,Preparation,"Jan 3, 2026",6
243,4,254.0,W,L,Preparation,"Aug 16, 2025",1
243,5,237.0,W,W,Win,"Sep 13, 2025",2
243,6,258.0,W,W,Win,"Oct 11, 2025",3
243,7,250.0,L,W,Battle,"Nov 8, 2025",4
243,8,234.0,L,L,Loss,"Dec 6, 2025",5
243,9,283.0,W,W,Win,"Jan 3, 2026",6
244,4,222.0,W,W,Win,"Aug 16, 2025",1
244,5,250.0,L,L,Loss,"Sep 13, 2025",2
244,6,281.0,L,W,Battle,"Oct 11, 2025",3
244,7,236.0,L,L,Loss,"Nov 8, 2025",4
244,8,276.0,L,L,Loss,"Dec 6, 2025",5
244,9,284.0,W,W,Win,"Jan 3, 2026",6
245,4,265.0,L,L,Loss,"Aug 16, 2025",1
245,5,238.0,W,W,Win,"Sep 13, 2025",2
245,6,260.0,W,W,Win,"Oct 11, 2025",3
245,7,275.0,L,L,Loss,"Nov 8, 2025",4
245,8,249.0,W,W,Win,"Dec 6, 2025",5
245,9,300.0,W,W,Win,"Jan 3, 2026",6
246,4,281.0,L,L,Loss,"Aug 16, 2025",1
246,5,265.0,W,W,Win,"Sep 13, 2025",2
246,6,270.0,W,W,Win,"Oct 11, 2025",3
246,7,269.0,W,L,Preparation,"Nov 8, 2025",4
246,8,300.0,W,W,Win,"Dec 6, 2025",5
246,9,263.0,W,W,Win,"Jan 3, 2026",6
247,4,228.0,W,L,Preparation,"Aug 16, 2025",1
247,5,264.0,W,W,Win,"Sep 13, 2025",2
247,6,284.0,L,L,Loss,"Oct 11, 2025",3
247,7,276.0,L,L,Loss,"Nov 8, 2025",4
247,8,209.0,W,W,Win,"Dec 6, 2025",5
247,9,273.0,L,W,Battle,"Jan 3, 2026",6
248,4,225.0,L,L,Loss,"Aug 16, 2025",1
248,5,241.0,L,W,Battle,"Sep 13, 2025",2
248,6,239.0,L,L,Loss,"Oct 11, 2025",3
248,7,263.0,W,L,Preparation,"Nov 8, 2025",4
248,8,216.0,W,W,Win,"Dec 6, 2025",5
248,9,290.0,L,W,Battle,"Jan 3, 2026",6
249,4,237.0,W,L,Preparation,"Aug 16, 2025",1
249,5,256.0,L,W,Battle,"Sep 13, 2025",2
249,6,264.0,W,W,Win,"Oct 11, 2025",3
249,7,261.0,L,L,Loss,"Nov 8, 2025",4
249,8,245.0,L,L,Loss,"Dec 6, 2025",5
249,9,258.0,W,W,Win,"Jan 3, 2026",6
250,4,219.0,W,L,Preparation,"Aug 16, 2025",1
250,5,244.0,W,W,Win,"Sep 13, 2025",2
250,6,278.0,L,W,Battle,"Oct 11, 2025",3
250,7,243.0,W,L,Preparation,"Nov 8, 2025",4
250,8,253.0,L,W,Battle,"Dec 6, 2025",5
250,9,271.0,L,L,Loss,"Jan 3, 2026",6
251,4,216.0,L,L,Loss,"Aug 16, 2025",1
251,5,217.0,L,W,Battle,"Sep 13, 2025",2
251,6,252.0,L,L,Loss,"Oct 11, 2025",3
251,7,270.0,L,L,Loss,"Nov 8, 2025",4
251,8,186.0,L,W,Battle,"Dec 6, 2025",5
251,9,305.0,W,L,Preparation,"Jan 3, 2026",6
252,4,283.0,L,W,Battle,"Aug 16, 2025",1
252,5,273.0,L,L,Loss,"Sep 13, 2025",2
252,6,251.0,W,W,Win,"Oct 11, 2025",3
252,7,241.0,W,W,Win,"Nov 8, 2025",4
252,8,242.0,L,L,Loss,"Dec 6, 2025",5
252,9,265.0,L,W,Battle,"Jan 3, 2026",6
253,4,299.0,W,W,Win,"Aug 16, 2025",1
253,5,267.0,W,L,Preparation,"Sep 13, 2025",2
253,6,261.0,L,W,Battle,"Oct 11, 2025",3
253,7,301.0,L,L,Loss,"Nov 8, 2025",4
253,8,250.0,W,L,Preparation,"Dec 6, 2025",5
253,9,269.0,L,W,Battle,"Jan 3, 2026",6
254,4,243.0,L,W,Battle,"Aug 16, 2025",1
254,5,228.0,L,W,Battle,"Sep 13, 2025",2
254,6,267.0,L,L,Loss,"Oct 11, 2025",3
254,7,302.0,W,L,Preparation,"Nov 8, 2025",4
254,8,259.0,L,L,Loss,"Dec 6, 2025",5
254,9,298.0,L,W,Battle,"Jan 3, 2026",6
255,4,354.0,W,W,Win,"Aug 16, 2025",1
255,5,288.0,W,W,Win,"Sep 13, 2025",2
255,6,268.0,L,W,Battle,"Oct 11, 2025",3
255,7,267.0,L,W,Battle,"Nov 8, 2025",4
255,8,240.0,L,L,Loss,"Dec 6, 2025",5
255,9,308.0,L,W,Battle,"Jan 3, 2026",6
256,4,275.0,W,W,Win,"Aug 16, 2025",1
256,5,249.0,W,L,Preparation,"Sep 13, 2025",2
256,6,283.0,L,L,Loss,"Oct 11, 2025",3
256,7,280.0,W,W,Win,"Nov 8, 2025",4
256,8,183.0,L,L,Loss,"Dec 6, 2025",5
256,9,292.0,L,L,Loss,"Jan 3, 2026",6
257,4,264.0,W,L,Preparation,"Aug 16, 2025",1
257,5,271.0,L,W,Battle,"Sep 13, 2025",2
257,6,294.0,L,W,Battle,"Oct 11, 2025",3
257,7,258.0,W,L,Preparation,"Nov 8, 2025",4
257,8,212.0,W,W,Win,"Dec 6, 2025",5
257,9,306.0,L,W,Battle,"Jan 3, 2026",6
258,4,229.0,L,L,Loss,"Aug 16, 2025",1
258,5,272.0,L,L,Loss,"Sep 13, 2025",2
258,6,243.0,L,L,Loss,"Oct 11, 2025",3
258,7,257.0,L,W,Battle,"Nov 8, 2025",4
258,8,296.0,L,L,Loss,"Dec 6, 2025",5
258,9,249.0,L,L,Loss,"Jan 3, 2026",6
259,4,269.0,L,W,Battle,"Aug 16, 2025",1
259,5,283.0,W,W,Win,"Sep 13, 2025",2
259,6,299.0,W,W,Win,"Oct 11, 2025",3
259,7,268.0,W,L,Preparation,"Nov 8, 2025",4
259,8,254.0,W,W,Win,"Dec 6, 2025",5
259,9,301.0,W,L,Preparation,"Jan 3, 2026",6
260,4,238.0,W,W,Win,"Aug 16, 2025",1
260,5,292.0,W,W,Win,"Sep 13, 2025",2
260,6,245.0,L,L,Loss,"Oct 11, 2025",3
260,7,238.0,L,W,Battle,"Nov 8, 2025",4
260,8,275.0,L,L,Loss,"Dec 6, 2025",5
260,9,287.0,L,W,Battle,"Jan 3, 2026",6
261,4,268.0,W,L,Preparation,"Aug 16, 2025",1
261,5,233.0,W,W,Win,"Sep 13, 2025",2
261,6,253.0,W,L,Preparation,"Oct 11, 2025",3
261,7,249.0,W,W,Win,"Nov 8, 2025",4
261,8,220.0,W,W,Win,"Dec 6, 2025",5
261,9,286.0,W,W,Win,"Jan 3, 2026",6
262,4,235.0,L,L,Loss,"Aug 16, 2025",1
262,5,293.0,L,L,Loss,"Sep 13, 2025",2
262,6,265.0,L,L,Loss,"Oct 11, 2025",3
262,7,292.0,W,W,Win,"Nov 8, 2025",4
262,8,305.0,L,L,Loss,"Dec 6, 2025",5
262,9,289.0,L,W,Battle,"Jan 3, 2026",6
263,4,272.0,L,L,Loss,"Aug 16, 2025",1
263,5,269.0,W,L,Preparation,"Sep 13, 2025",2
263,6,305.0,W,W,Win,"Oct 11, 2025",3
263,7,248.0,L,W,Battle,"Nov 8, 2025",4
263,8,203.0,L,L,Loss,"Dec 6, 2025",5
263,9,246.0,L,L,Loss,"Jan 3, 2026",6
264,4,257.0,L,W,Battle,"Aug 16, 2025",1
264,5,247.0,L,L,Loss,"Sep 13, 2025",2
264,6,249.0,L,L,Loss,"Oct 11, 2025",3
264,7,237.0,W,W,Win,"Nov 8, 2025",4
264,8,297.0,L,L,Loss,"Dec 6, 2025",5
264,9,293.0,L,W,Battle,"Jan 3, 2026",6
265,4,245.0,W,W,Win,"Aug 16, 2025",1
265,5,246.0,L,L,Loss,"Sep 13, 2025",2
265,6,262.0,W,W,Win,"Oct 11, 2025",3
265,7,266.0,W,W,Win,"Nov 8, 2025",4
265,8,304.0,W,W,Win,"Dec 6, 2025",5
265,9,252.0,W,L,Preparation,"Jan 3, 2026",6
266,4,224.0,W,L,Preparation,"Aug 16, 2025",1
266,5,291.0,L,L,Loss,"Sep 13, 2025",2
266,6,290.0,W,W,Win,"Oct 11, 2025",3
266,7,265.0,L,L,Loss,"Nov 8, 2025",4
266,8,224.0,W,L,Preparation,"Dec 6, 2025",5
266,9,285.0,W,W,Win,"Jan 3, 2026",6
267,4,322.0,W,W,Win,"Aug 16, 2025",1
267,5,253.0,L,W,Battle,"Sep 13, 2025",2
267,6,254.0,W,W,Win,"Oct 11, 2025",3
267,7,255.0,W,L,Preparation,"Nov 8, 2025",4
267,8,226.0,W,W,Win,"Dec 6, 2025",5
267,9,240.0,L,W,Battle,"Jan 3, 2026",6
268,4,261.0,L,W,Battle,"Aug 16, 2025",1
268,5,229.0,W,W,Win,"Sep 13, 2025",2
268,6,255.0,W,L,Preparation,"Oct 11, 2025",3
268,7,259.0,L,W,Battle,"Nov 8, 2025",4
268,8,302.0,L,L,Loss,"Dec 6, 2025",5
268,9,279.0,W,W,Win,"Jan 3, 2026",6
269,4,259.0,W,L,Preparation,"Aug 16, 2025",1
269,5,263.0,L,W,Battle,"Sep 13, 2025",2
269,6,297.0,W,L,Preparation,"Oct 11, 2025",3
269,7,246.0,L,W,Battle,"Nov 8, 2025",4
269,8,281.0,W,L,Preparation,"Dec 6, 2025",5
269,9,253.0,W,L,Preparation,"Jan 3, 2026",6
270,4,230.0,W,W,Win,"Aug 16, 2025",1
270,5,309.0,W,L,Preparation,"Sep 13, 2025",2
270,6,246.0,L,L,Loss,"Oct 11, 2025",3
270,7,251.0,W,W,Win,"Nov 8, 2025",4
270,8,223.0,W,L,Preparation,"Dec 6, 2025",5
270,9,304.0,W,L,Preparation,"Jan 3, 2026",6
271,4,274.0,W,L,Preparation,"Aug 16, 2025",1
271,5,257.0,W,L,Preparation,"Sep 13, 2025",2
271,6,287.0,W,W,Win,"Oct 11, 2025",3
271,7,282.0,W,W,Win,"Nov 8, 2025",4
271,8,205.0,W,W,Win,"Dec 6, 2025",5
271,9,250.0,W,W,Win,"Jan 3, 2026",6
272,4,263.0,W,W,Win,"Aug 16, 2025",1
272,5,258.0,W,W,Win,"Sep 13, 2025",2
272,6,240.0,L,L,Loss,"Oct 11, 2025",3
272,7,288.0,W,W,Win,"Nov 8, 2025",4
272,8,308.0,L,L,Loss,"Dec 6, 2025",5
272,9,299.0,L,L,Loss,"Jan 3, 2026",6
273,4,217.0,W,W,Win,"Aug 16, 2025",1
273,5,252.0,W,W,Win,"Sep 13, 2025",2
273,6,293.0,W,W,Win,"Oct 11, 2025",3
273,7,283.0,W,W,Win,"Nov 8, 2025",4
273,8,279.0,W,L,Preparation,"Dec 6, 2025",5
273,9,247.0,W,L,Preparation,"Jan 3, 2026",6
274,4,271.0,L,W,Battle,"Aug 16, 2025",1
274,5,284.0,W,L,Preparation,"Sep 13, 2025",2
274,6,312.0,L,L,Loss,"Oct 11, 2025",3
274,7,285.0,W,W,Win,"Nov 8, 2025",4
274,8,191.0,W,W,Win,"Dec 6, 2025",5
274,9,237.0,W,L,Preparation,"Jan 3, 2026",6
275,4,256.0,L,L,Loss,"Aug 16, 2025",1
275,5,295.0,W,L,Preparation,"Sep 13, 2025",2
275,6,311.0,W,W,Win,"Oct 11, 2025",3
275,7,245.0,W,W,Win,"Nov 8, 2025",4
275,8,260.0,W,W,Win,"Dec 6, 2025",5
275,9,307.0,W,W,Win,"Jan 3, 2026",6
276,4,223.0,W,W,Win,"Aug 16, 2025",1
276,5,289.0,W,W,Win,"Sep 13, 2025",2
276,6,236.0,W,L,Preparation,"Oct 11, 2025",3
276,7,247.0,W,W,Win,"Nov 8, 2025",4
276,8,244.0,W,W,Win,"Dec 6, 2025",5
276,9,297.0,W,L,Preparation,"Jan 3, 2026",6
277,4,294.0,W,L,Preparation,"Aug 16, 2025",1
277,5,290.0,W,W,Win,"Sep 13, 2025",2
277,6,300.0,W,W,Win,"Oct 11, 2025",3
277,7,299.0,W,L,Preparation,"Nov 8, 2025",4
277,8,306.0,W,W,Win,"Dec 6, 2025",5
277,9,242.0,L,W,Battle,"Jan 3, 2026",6
278,4,239.0,W,L,Preparation,"Aug 16, 2025",1
278,5,304.0,W,W,Win,"Sep 13, 2025",2
278,6,250.0,W,L,Preparation,"Oct 11, 2025",3
278,7,281.0,W,W,Win,"Nov 8, 2025",4
278,8,176.0,W,W,Win,"Dec 6, 2025",5
278,9,303.0,W,L,Preparation,"Jan 3, 2026",6
279,4,300.0,W,W,Win,"Aug 16, 2025",1
279,5,280.0,W,W,Win,"Sep 13, 2025",2
279,6,315.0,L,L,Loss,"Oct 11, 2025",3
279,7,286.0,L,L,Loss,"Nov 8, 2025",4
279,8,273.0,L,W,Battle,"Dec 6, 2025",5
279,9,268.0,L,L,Loss,"Jan 3, 2026",6
280,4,323.0,L,L,Loss,"Aug 16, 2025",1
280,5,279.0,L,L,Loss,"Sep 13, 2025",2
280,6,285.0,L,L,Loss,"Oct 11, 2025",3
280,7,256.0,L,L,Loss,"Nov 8, 2025",4
280,8,282.0,L,L,Loss,"Dec 6, 2025",5
280,9,309.0,L,L,Loss,"Jan 3, 2026",6
281,4,246.0,W,W,Win,"Aug 16, 2025",1
281,5,308.0,W,L,Preparation,"Sep 13, 2025",2
281,6,244.0,W,L,Preparation,"Oct 11, 2025",3
281,7,278.0,L,L,Loss,"Nov 8, 2025",4
281,8,269.0,L,W,Battle,"Dec 6, 2025",5
281,9,294.0,L,L,Loss,"Jan 3, 2026",6
282,4,321.0,L,L,Loss,"Aug 16, 2025",1
282,5,296.0,L,L,Loss,"Sep 13, 2025",2
282,6,237.0,L,W,Battle,"Oct 11, 2025",3
282,7,271.0,L,L,Loss,"Nov 8, 2025",4
282,8,280.0,W,W,Win,"Dec 6, 2025",5
282,9,296.0,L,W,Battle,"Jan 3, 2026",6
283,4,252.0,W,L,Preparation,"Aug 16, 2025",1
283,5,259.0,L,L,Loss,"Sep 13, 2025",2
283,6,256.0,W,W,Win,"Oct 11, 2025",3
283,7,273.0,L,L,Loss,"Nov 8, 2025",4
283,8,293.0,L,W,Battle,"Dec 6, 2025",5
283,9,243.0,L,L,Loss,"Jan 3, 2026",6
284,4,315.0,L,W,Battle,"Aug 16, 2025",1
284,5,274.0,L,W,Battle,"Sep 13, 2025",2
284,6,247.0,W,W,Win,"Oct 11, 2025",3
284,7,303.0,L,L,Loss,"Nov 8, 2025",4
284,8,227.0,W,W,Win,"Dec 6, 2025",5
284,9,244.0,L,L,Loss,"Jan 3, 2026",6
285,4,295.0,W,W,Win,"Aug 16, 2025",1
285,5,305.0,W,W,Win,"Sep 13, 2025",2
285,6,280.0,W,W,Win,"Oct 11, 2025",3
285,7,274.0,L,L,Loss,"Nov 8, 2025",4
285,8,289.0,W,W,Win,"Dec 6, 2025",5
285,9,266.0,L,L,Loss,"Jan 3, 2026",6
286,4,362.0,L,W,Battle,"Aug 16, 2025",1
286,5,299.0,L,L,Loss,"Sep 13, 2025",2
286,6,333.0,L,L,Loss,"Oct 11, 2025",3
286,7,279.0,W,W,Win,"Nov 8, 2025",4
286,8,222.0,L,W,Battle,"Dec 6, 2025",5
286,9,261.0,L,L,Loss,"Jan 3, 2026",6
287,4,355.0,W,W,Win,"Aug 16, 2025",1
287,5,306.0,W,L,Preparation,"Sep 13, 2025",2
287,6,271.0,L,L,Loss,"Oct 11, 2025",3
287,7,298.0,L,W,Battle,"Nov 8, 2025",4
287,8,230.0,L,L,Loss,"Dec 6, 2025",5
287,9,260.0,W,L,Preparation,"Jan 3, 2026",6
288,4,333.0,W,W,Win,"Aug 16, 2025",1
288,5,255.0,L,L,Loss,"Sep 13, 2025",2
288,6,301.0,L,W,Battle,"Oct 11, 2025",3
288,7,272.0,L,L,Loss,"Nov 8, 2025",4
288,8,200.0,L,W,Battle,"Dec 6, 2025",5
288,9,302.0,L,L,Loss,"Jan 3, 2026",6
289,4,341.0,W,L,Preparation,"Aug 16, 2025",1
289,5,276.0,L,L,Loss,"Sep 13, 2025",2
289,6,309.0,W,W,Win,"Oct 11, 2025",3
289,7,294.0,L,L,Loss,"Nov 8, 2025",4
289,8,285.0,L,L,Loss,"Dec 6, 2025",5
289,9,262.0,W,L,Preparation,"Jan 3, 2026",6
290,4,291.0,L,W,Battle,"Aug 16, 2025",1
290,5,277.0,L,L,Loss,"Sep 13, 2025",2
290,6,266.0,L,L,Loss,"Oct 11, 2025",3
290,7,300.0,W,L,Preparation,"Nov 8, 2025",4
290,8,295.0,L,L,Loss,"Dec 6, 2025",5
290,9,248.0,W,L,Preparation,"Jan 3, 2026",6
291,4,290.0,W,L,Preparation,"Aug 16, 2025",1
291,5,266.0,W,W,Win,"Sep 13, 2025",2
291,6,320.0,W,W,Win,"Oct 11, 2025",3
291,7,293.0,L,L,Loss,"Nov 8, 2025",4
291,8,298.0,L,L,Loss,"Dec 6, 2025",5
291,9,295.0,W,L,Preparation,"Jan 3, 2026",6
292,4,298.0,L,L,Loss,"Aug 16, 2025",1
292,5,260.0,L,L,Loss,"Sep 13, 2025",2
292,6,238.0,L,L,Loss,"Oct 11, 2025",3
292,7,262.0,L,L,Loss,"Nov 8, 2025",4
292,8,241.0,L,W,Battle,"Dec 6, 2025",5
292,9,256.0,W,W,Win,"Jan 3, 2026",6
293,4,328.0,W,W,Win,"Aug 16, 2025",1
293,5,262.0,W,W,Win,"Sep 13, 2025",2
293,6,273.0,L,L,Loss,"Oct 11, 2025",3
293,7,291.0,W,W,Win,"Nov 8, 2025",4
293,8,283.0,W,L,Preparation,"Dec 6, 2025",5
293,9,264.0,W,L,Preparation,"Jan 3, 2026",6
294,4,277.0,L,W,Battle,"Aug 16, 2025",1
294,5,303.0,W,W,Win,"Sep 13, 2025",2
294,6,257.0,W,L,Preparation,"Oct 11, 2025",3
294,7,289.0,W,W,Win,"Nov 8, 2025",4
294,8,228.0,W,W,Win,"Dec 6, 2025",5
294,9,281.0,W,W,Win,"Jan 3, 2026",6
295,4,285.0,L,L,Loss,"Aug 16, 2025",1
295,5,275.0,L,W,Battle,"Sep 13, 2025",2
295,6,330.0,L,L,Loss,"Oct 11, 2025",3
295,7,309.0,L,L,Loss,"Nov 8, 2025",4
295,8,290.0,W,W,Win,"Dec 6, 2025",5
295,9,291.0,L,W,Battle,"Jan 3, 2026",6
296,4,312.0,L,L,Loss,"Aug 16, 2025",1
296,5,282.0,W,W,Win,"Sep 13, 2025",2
296,6,357.0,L,L,Loss,"Oct 11, 2025",3
296,7,304.0,L,W,Battle,"Nov 8, 2025",4
296,8,258.0,W,W,Win,"Dec 6, 2025",5
296,9,282.0,W,L,Preparation,"Jan 3, 2026",6
297,4,242.0,L,L,Loss,"Aug 16, 2025",1
297,5,300.0,L,L,Loss,"Sep 13, 2025",2
297,6,269.0,L,W,Battle,"Oct 11, 2025",3
297,7,306.0,W,W,Win,"Nov 8, 2025",4
297,8,264.0,W,W,Win,"Dec 6, 2025",5
297,9,276.0,L,W,Battle,"Jan 3, 2026",6
298,4,292.0,W,W,Win,"Aug 16, 2025",1
298,5,307.0,L,L,Loss,"Sep 13, 2025",2
298,6,351.0,L,L,Loss,"Oct 11, 2025",3
298,7,287.0,W,L,Preparation,"Nov 8, 2025",4
298,8,291.0,W,W,Win,"Dec 6, 2025",5
298,9,254.0,W,L,Preparation,"Jan 3, 2026",6
299,4,253.0,L,L,Loss,"Aug 16, 2025",1
299,5,286.0,W,W,Win,"Sep 13, 2025",2
299,6,259.0,L,L,Loss,"Oct 11, 2025",3
299,7,277.0,L,W,Battle,"Nov 8, 2025",4
299,8,303.0,W,L,Preparation,"Dec 6, 2025",5
299,9,272.0,W,W,Win,"Jan 3, 2026",6
300,4,279.0,L,L,Loss,"Aug 16, 2025",1
300,5,297.0,W,W,Win,"Sep 13, 2025",2
300,6,277.0,L,L,Loss,"Oct 11, 2025",3
300,7,290.0,L,W,Battle,"Nov 8, 2025",4
300,8,246.0,L,L,Loss,"Dec 6, 2025",5
300,9,245.0,L,L,Loss,"Jan 3, 2026",6
301,4,342.0,W,L,Preparation,"Aug 16, 2025",1
301,5,302.0,L,W,Battle,"Sep 13, 2025",2
301,6,288.0,W,L,Preparation,"Oct 11, 2025",3
301,7,253.0,W,W,Win,"Nov 8, 2025",4
301,8,210.0,L,L,Loss,"Dec 6, 2025",5
301,9,259.0,L,W,Battle,"Jan 3, 2026",6
302,4,332.0,W,W,Win,"Aug 16, 2025",1
302,5,301.0,W,L,Preparation,"Sep 13, 2025",2
302,6,308.0,L,L,Loss,"Oct 11, 2025",3
302,7,254.0,L,W,Battle,"Nov 8, 2025",4
302,8,268.0,W,W,Win,"Dec 6, 2025",5
302,9,288.0,W,W,Win,"Jan 3, 2026",6
303,4,319.0,W,L,Preparation,"Aug 16, 2025",1
303,5,294.0,L,L,Loss,"Sep 13, 2025",2
303,6,358.0,L,W,Battle,"Oct 11, 2025",3
303,7,284.0,W,W,Win,"Nov 8, 2025",4
303,8,299.0,L,W,Battle,"Dec 6, 2025",5
303,9,278.0,L,W,Battle,"Jan 3, 2026",6
304,4,317.0,W,W,Win,"Aug 16, 2025",1
304,5,278.0,L,L,Loss,"Sep 13, 2025",2
304,6,313.0,L,W,Battle,"Oct 11, 2025",3
304,7,296.0,W,L,Preparation,"Nov 8, 2025",4
304,8,265.0,L,L,Loss,"Dec 6, 2025",5
304,9,270.0,L,W,Battle,"Jan 3, 2026",6
305,4,353.0,L,L,Loss,"Aug 16, 2025",1
305,5,285.0,L,L,Loss,"Sep 13, 2025",2
305,6,263.0,L,L,Loss,"Oct 11, 2025",3
305,7,307.0,L,L,Loss,"Nov 8, 2025",4
305,8,262.0,W,W,Win,"Dec 6, 2025",5
305,9,251.0,L,W,Battle,"Jan 3, 2026",6
306,4,314.0,W,W,Win,"Aug 16, 2025",1
306,5,287.0,L,W,Battle,"Sep 13, 2025",2
306,6,336.0,W,W,Win,"Oct 11, 2025",3
306,7,297.0,L,L,Loss,"Nov 8, 2025",4
306,8,277.0,L,L,Loss,"Dec 6, 2025",5
306,9,257.0,W,L,Preparation,"Jan 3, 2026",6
307,4,331.0,L,L,Loss,"Aug 16, 2025",1
307,5,298.0,W,W,Win,"Sep 13, 2025",2
307,6,326.0,W,L,Preparation,"Oct 11, 2025",3
307,7,305.0,W,W,Win,"Nov 8, 2025",4
307,8,309.0,W,W,Win,"Dec 6, 2025",5
307,9,275.0,L,L,Loss,"Jan 3, 2026",6
308,4,346.0,W,W,Win,"Aug 16, 2025",1
308,5,281.0,L,W,Battle,"Sep 13, 2025",2
308,6,302.0,W,W,Win,"Oct 11, 2025",3
308,7,240.0,L,L,Loss,"Nov 8, 2025",4
308,8,272.0,W,W,Win,"Dec 6, 2025",5
308,9,255.0,W,L,Preparation,"Jan 3, 2026",6
309,4,337.0,L,L,Loss,"Aug 16, 2025",1
309,5,270.0,L,W,Battle,"Sep 13, 2025",2
309,6,289.0,L,L,Loss,"Oct 11, 2025",3
309,7,295.0,W,W,Win,"Nov 8, 2025",4
309,8,307.0,L,L,Loss,"Dec 6, 2025",5
309,9,280.0,W,W,Win,"Jan 3, 2026",6
310,4,348.0,W,W,Win,"Aug 16, 2025",1
310,5,335.0,W,L,Preparation,"Sep 13, 2025",2
310,6,314.0,W,W,Win,"Oct 11, 2025",3
310,7,313.0,L,L,Loss,"Nov 8, 2025",4
310,8,382.0,W,W,Win,"Dec 6, 2025",5
310,9,388.0,W,W,Win,"Jan 3, 2026",6
311,4,313.0,L,L,Loss,"Aug 16, 2025",1
311,5,316.0,W,L,Preparation,"Sep 13, 2025",2
311,6,275.0,L,L,Loss,"Oct 11, 2025",3
311,7,344.0,W,W,Win,"Nov 8, 2025",4
311,8,346.0,W,W,Win,"Dec 6, 2025",5
311,9,416.0,L,L,Loss,"Jan 3, 2026",6
312,4,296.0,W,W,Win,"Aug 16, 2025",1
312,5,315.0,W,L,Preparation,"Sep 13, 2025",2
312,6,274.0,W,W,Win,"Oct 11, 2025",3
312,7,332.0,W,L,Preparation,"Nov 8, 2025",4
312,8,334.0,W,W,Win,"Dec 6, 2025",5
312,9,397.0,L,L,Loss,"Jan 3, 2026",6
313,4,311.0,W,W,Win,"Aug 16, 2025",1
313,5,326.0,W,W,Win,"Sep 13, 2025",2
313,6,304.0,W,L,Preparation,"Oct 11, 2025",3
313,7,310.0,W,W,Win,"Nov 8, 2025",4
313,8,321.0,W,L,Preparation,"Dec 6, 2025",5
313,9,374.0,W,L,Preparation,"Jan 3, 2026",6
314,4,306.0,L,L,Loss,"Aug 16, 2025",1
314,5,360.0,W,W,Win,"Sep 13, 2025",2
314,6,310.0,L,L,Loss,"Oct 11, 2025",3
314,7,326.0,L,W,Battle,"Nov 8, 2025",4
314,8,415.0,L,L,Loss,"Dec 6, 2025",5
314,9,363.0,L,L,Loss,"Jan 3, 2026",6
315,4,284.0,W,L,Preparation,"Aug 16, 2025",1
315,5,312.0,L,W,Battle,"Sep 13, 2025",2
315,6,279.0,W,W,Win,"Oct 11, 2025",3
315,7,321.0,L,L,Loss,"Nov 8, 2025",4
315,8,390.0,W,W,Win,"Dec 6, 2025",5
315,9,373.0,W,L,Preparation,"Jan 3, 2026",6
316,4,329.0,L,L,Loss,"Aug 16, 2025",1
316,5,311.0,L,W,Battle,"Sep 13, 2025",2
316,6,325.0,L,L,Loss,"Oct 11, 2025",3
316,7,376.0,L,L,Loss,"Nov 8, 2025",4
316,8,387.0,W,W,Win,"Dec 6, 2025",5
316,9,380.0,L,L,Loss,"Jan 3, 2026",6
317,4,304.0,L,L,Loss,"Aug 16, 2025",1
317,5,359.0,L,W,Battle,"Sep 13, 2025",2
317,6,318.0,W,W,Win,"Oct 11, 2025",3
317,7,339.0,L,L,Loss,"Nov 8, 2025",4
317,8,388.0,W,W,Win,"Dec 6, 2025",5
317,9,334.0,L,L,Loss,"Jan 3, 2026",6
318,4,326.0,W,W,Win,"Aug 16, 2025",1
318,5,331.0,L,L,Loss,"Sep 13, 2025",2
318,6,317.0,L,L,Loss,"Oct 11, 2025",3
318,7,363.0,L,L,Loss,"Nov 8, 2025",4
318,8,340.0,L,W,Battle,"Dec 6, 2025",5
318,9,405.0,W,W,Win,"Jan 3, 2026",6
319,4,303.0,L,W,Battle,"Aug 16, 2025",1
319,5,346.0,L,L,Loss,"Sep 13, 2025",2
319,6,353.0,W,W,Win,"Oct 11, 2025",3
319,7,335.0,L,L,Loss,"Nov 8, 2025",4
319,8,355.0,W,L,Preparation,"Dec 6, 2025",5
319,9,367.0,L,L,Loss,"Jan 3, 2026",6
320,4,345.0,L,W,Battle,"Aug 16, 2025",1
320,5,330.0,L,W,Battle,"Sep 13, 2025",2
320,6,291.0,L,L,Loss,"Oct 11, 2025",3
320,7,328.0,L,L,Loss,"Nov 8, 2025",4
